Unnamed: 0,Price_x,INDPRO,CPI,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,GDP,Rate,BBK_Index,Housing_Index,Recession,year_month
243,0.3754810939521251,0.9653170878679423,0.640682015767031,0.0037359900373599,0.0,0.0024405125076266,0.0072202166064981,0.039766081871345,0.087719298245614,0.1686460807600949,0.2093862815884477,0.2397094430992735,0.3856447688564476,0.2796391752577321,0.5700612311529549,0.0060679611650485,0.6998234067867999,0.3905835230951983,0,2010-7
244,0.3814362414570763,0.970286136878241,0.6422610845304486,0.0024906600249066,0.0,0.0024405125076266,0.0072202166064981,0.0467836257309941,0.0953216374269005,0.1698337292161519,0.2057761732851986,0.2336561743341403,0.3734793187347931,0.2667525773195877,0.5839637239911817,0.0048543689320388,0.7185294130234197,0.3945460081393903,0,2010-8
245,0.3787872196719059,0.9666318201738368,0.6420363481521345,0.0024906600249066,0.0,0.0012202562538133,0.0072202166064981,0.0421052631578947,0.0900584795321637,0.1615201900237529,0.1949458483754513,0.2167070217917675,0.3576642335766423,0.2512886597938144,0.5839637239911817,0.0048543689320388,0.7354864361435299,0.3958968553135467,0,2010-9
246,0.3860451272423385,0.9739678438390182,0.642136888110854,0.0012453300124533,0.0,0.0012202562538133,0.0072202166064981,0.0549707602339181,0.1052631578947368,0.179334916864608,0.2117930204572804,0.2324455205811137,0.3661800486618004,0.2564432989690722,0.5839637239911817,0.0048543689320388,0.7472217669658319,0.3949962905307758,0,2010-10
247,0.3732327452978146,0.9742326163172884,0.6418589246955708,0.0012453300124533,0.0,0.0012202562538133,0.00661853188929,0.0380116959064327,0.0824561403508772,0.1508313539192398,0.1829121540312876,0.2039951573849878,0.3369829683698296,0.2306701030927835,0.5893811684865728,0.0048543689320388,0.7601890434006223,0.3935768288969796,0,2010-11
248,0.3977997321213924,0.9890918303995324,0.6392153151927704,0.0012453300124533,0.0,0.0036607687614399,0.0108303249097472,0.0491228070175438,0.0935672514619883,0.1615201900237529,0.190734055354994,0.208232445520581,0.3381995133819951,0.2306701030927835,0.5893811684865728,0.0048543689320388,0.7676391890775794,0.392491862753927,0,2010-12
249,0.4000206060467298,0.9889617266817616,0.6348920969678331,0.0024906600249066,0.0,0.0085417937766931,0.0210589651022864,0.0619883040935672,0.1076023391812865,0.1627078384798099,0.1829121540312876,0.1937046004842615,0.3090024330900243,0.2016752577319588,0.5893811684865728,0.0084951456310679,0.769982830711894,0.391642758815886,0,2011-1
250,0.3940471420557965,0.9704596085019356,0.6259913535635502,0.0024906600249066,0.0,0.0048810250152532,0.0156438026474127,0.0497076023391812,0.083625730994152,0.1288598574821852,0.1432009626955475,0.1507263922518159,0.267639902676399,0.1533505154639175,0.5962603560993567,0.0072815533980582,0.7675990297050483,0.3907421940331151,0,2011-2
251,0.4064153492152529,0.9551073698049816,0.6295102521187317,0.0012453300124533,0.0,0.0036607687614399,0.0216606498194945,0.0619883040935672,0.1017543859649122,0.1460807600950118,0.1636582430806257,0.1670702179176755,0.2858880778588807,0.1701030927835052,0.5962603560993567,0.0072815533980582,0.7588346762869443,0.3923760758532851,0,2011-3
252,0.4059093562899957,0.9476366773793004,0.6332598011674462,0.0024906600249066,0.0,0.0085417937766931,0.0246690734055355,0.0637426900584795,0.1046783625730994,0.1538004750593823,0.1708784596871239,0.1755447941888619,0.2950121654501216,0.1778350515463917,0.5962603560993567,0.0072815533980582,0.7520417711969056,0.3986242800842243,0,2011-4
253,0.4093139331219305,0.9343980534657804,0.6347146735112692,0.0012453300124533,0.0,0.0073215375228798,0.0216606498194945,0.0508771929824561,0.0818713450292397,0.1282660332541567,0.1468110709987966,0.1573849878934624,0.2822384428223844,0.1694587628865979,0.6062890686096971,0.0084951456310679,0.7558771682561691,0.4066864790918876,0,2011-5
